Customer ID,Company Size,Industry,Subscription Tier,Acquisition Channel,MRR,CAC,Tenure Months,Support Tickets,Churned
CUST-00337,Mid-Market,Healthcare,Basic,LinkedIn,48.24,206.85,20,0,1
CUST-00338,SMB,Finance,Basic,Referral,48.33,241.24,19,2,0
CUST-00339,SMB,Healthcare,Enterprise,LinkedIn,1170.63,5106.55,54,6,0
CUST-00340,Startup,E-commerce,Basic,Referral,49.39,228.73,29,6,0
CUST-00341,SMB,E-commerce,Enterprise,Referral,917.99,3895.49,45,6,1
CUST-00342,SMB,E-commerce,Basic,Paid Ads,52.93,248.05,38,2,0
CUST-00343,Startup,Technology,Enterprise,LinkedIn,936.51,2087.37,10,3,1
CUST-00344,SMB,Finance,Basic,LinkedIn,55.81,267.32,29,3,0
CUST-00345,Startup,Technology,Enterprise,Direct Sales,1091.43,3480.81,31,3,0
CUST-00346,SMB,Finance,Enterprise,Paid Ads,1161.26,5533.22,11,2,0
CUST-00347,SMB,Healthcare,Enterprise,LinkedIn,1134.32,2526.36,23,1,0
CUST-00348,Startup,Technology,Basic,Paid Ads,45.75,189.67,30,1,0
CUST-00349,Startup,Technology,Basic,Paid Ads,49.7,209.09,25,4,1
CUST-00350,SMB,Technology,Pro,Paid Ads,225.34,1124.61,16,3,0
CUST-00351,SMB,Education,Basic,Organic Search,50.23,216.32,58,3,0
CUST-00352,Mid-Market,Healthcare,Basic,LinkedIn,58.39,183.8,57,2,1
CUST-00353,SMB,E-commerce,Basic,Paid Ads,54.92,201.65,23,2,0
CUST-00354,Startup,Healthcare,Pro,Organic Search,180.03,558.03,59,5,1
CUST-00355,Startup,Education,Pro,Organic Search,231.64,599.5,33,4,0
CUST-00356,SMB,Finance,Basic,Referral,45.58,125.14,51,6,0
CUST-00357,Startup,Healthcare,Basic,Referral,46.17,123.09,37,2,0
CUST-00358,SMB,Technology,Basic,LinkedIn,54.9,200.19,58,10,1
CUST-00359,Enterprise,E-commerce,Pro,Referral,230.74,1088.74,28,3,0
CUST-00360,SMB,E-commerce,Basic,LinkedIn,51.98,246.29,27,4,0
CUST-00361,Startup,Finance,Basic,Organic Search,48.35,104.64,6,2,0
CUST-00362,SMB,Healthcare,Enterprise,Organic Search,1004.39,2249.53,38,3,0
CUST-00363,SMB,Education,Enterprise,LinkedIn,1001.86,2740.44,37,4,0
CUST-00364,SMB,Finance,Enterprise,Referral,997.01,2756.91,6,0,1
CUST-00365,Enterprise,Healthcare,Enterprise,Referral,971.9,2220.47,25,2,0
CUST-00366,Startup,Real Estate,Basic,LinkedIn,53.05,167.92,13,0,1
CUST-00367,Enterprise,E-commerce,Pro,Direct Sales,232.85,876.26,33,2,0
CUST-00368,Enterprise,Education,Basic,Referral,48.61,181.53,33,2,0
CUST-00369,Startup,Technology,Pro,Paid Ads,190.25,690.66,25,3,0
CUST-00370,Startup,Education,Basic,Referral,56.43,170.19,14,2,0
CUST-00371,Startup,Technology,Pro,Direct Sales,223.38,920.18,40,4,0
CUST-00372,Startup,Education,Pro,Organic Search,234.67,1051.19,41,5,1
CUST-00373,Startup,E-commerce,Basic,Organic Search,46.53,141.4,55,7,0
CUST-00374,SMB,Technology,Pro,Organic Search,187.71,423.59,42,5,0
CUST-00375,Startup,Healthcare,Basic,Referral,52.06,150.4,38,5,0
CUST-00376,Startup,Technology,Basic,Organic Search,53.13,128.16,9,2,1
CUST-00377,Mid-Market,Finance,Basic,Direct Sales,51.16,174.05,18,2,1
CUST-00378,Startup,Healthcare,Basic,Direct Sales,52.9,130.55,15,1,0
CUST-00379,Mid-Market,Finance,Basic,Referral,46.75,158.41,4,1,1
CUST-00380,Startup,Education,Enterprise,Paid Ads,1042.84,2777.09,34,2,0
CUST-00381,Startup,Healthcare,Basic,Referral,53.77,226.7,38,2,0
CUST-00382,SMB,Education,Basic,Organic Search,50.46,105.09,17,1,1
CUST-00383,SMB,Real Estate,Basic,Referral,54.09,198.2,7,0,0
CUST-00384,Mid-Market,Education,Pro,Direct Sales,206.04,516.84,32,1,0
CUST-00385,SMB,Education,Pro,Referral,199.02,398.63,55,8,1
CUST-00386,Mid-Market,Finance,Pro,Referral,197.23,908.76,23,3,0
CUST-00387,Startup,Technology,Pro,Paid Ads,203.63,817.49,20,4,0
CUST-00388,Startup,Real Estate,Enterprise,Direct Sales,906.02,2080.97,47,4,0
CUST-00389,Mid-Market,Education,Enterprise,LinkedIn,1099.46,4389.28,56,11,0
CUST-00390,Mid-Market,Education,Pro,LinkedIn,229.55,880.31,53,4,0
CUST-00391,Enterprise,Real Estate,Basic,Direct Sales,49.31,168.64,2,0,1
CUST-00392,SMB,Real Estate,Pro,LinkedIn,181.85,592.43,21,3,0
CUST-00393,Startup,Healthcare,Pro,Organic Search,238.01,1109.41,12,1,1
CUST-00394,Mid-Market,Finance,Pro,LinkedIn,194.84,532.97,42,2,0
CUST-00395,Startup,Real Estate,Pro,Organic Search,186.66,596.37,57,2,0
CUST-00396,Enterprise,Real Estate,Pro,Direct Sales,201.17,600.96,58,7,0
CUST-00397,Mid-Market,E-commerce,Pro,LinkedIn,223.19,962.75,49,4,0
CUST-00398,SMB,Technology,Basic,LinkedIn,48.42,229.97,27,1,1
CUST-00399,Mid-Market,Real Estate,Basic,Organic Search,52.55,239.07,50,6,1
CUST-00400,Mid-Market,Finance,Basic,Organic Search,50.21,220.58,48,6,1
CUST-00401,Startup,Technology,Enterprise,Referral,934.39,4634.92,10,0,0
CUST-00402,Enterprise,Technology,Pro,Paid Ads,198.82,813.46,8,0,0
CUST-00403,SMB,Education,Pro,LinkedIn,222.37,945.78,21,4,0
CUST-00404,Mid-Market,Education,Pro,Paid Ads,215.64,1067.07,57,4,0
CUST-00405,Startup,Education,Pro,Paid Ads,186.25,376.41,22,0,1
CUST-00406,Mid-Market,Education,Enterprise,LinkedIn,948.05,3699.43,13,0,0
CUST-00407,Startup,E-commerce,Pro,Organic Search,217.35,916.55,48,3,0
CUST-00408,Startup,Real Estate,Pro,Referral,227.66,1082.18,40,7,0
CUST-00409,Enterprise,Education,Pro,Direct Sales,199.96,930.12,12,2,1
CUST-00410,Startup,Healthcare,Basic,LinkedIn,52.85,239.19,17,4,0
CUST-00411,Startup,Education,Pro,LinkedIn,189.29,915.67,48,5,0
CUST-00412,Enterprise,Real Estate,Basic,Direct Sales,48.68,175.84,9,1,0
CUST-00413,Enterprise,Education,Basic,Paid Ads,44.4,89.72,57,6,0
CUST-00414,SMB,E-commerce,Pro,Referral,224.97,457.4,51,4,0
CUST-00415,SMB,Finance,Pro,Paid Ads,203.04,737.83,49,3,0
CUST-00416,SMB,Finance,Enterprise,Direct Sales,1143.69,3780.83,56,3,0
CUST-00417,Startup,Real Estate,Basic,Direct Sales,54.51,182.81,40,4,1
CUST-00418,Startup,Finance,Basic,Referral,56.28,180.16,12,0,0
CUST-00419,SMB,Finance,Basic,Direct Sales,48.3,229.58,9,1,0
CUST-00420,Mid-Market,Healthcare,Basic,Direct Sales,46.82,144.09,30,2,0
CUST-00421,Mid-Market,Real Estate,Basic,Referral,58.39,266.77,6,0,0
CUST-00422,Mid-Market,Real Estate,Basic,LinkedIn,54.64,257.28,25,1,0
CUST-00423,Startup,Finance,Basic,Paid Ads,56.36,197.18,28,3,1
CUST-00424,SMB,Finance,Basic,LinkedIn,44.29,147.96,10,2,0
CUST-00425,Startup,Finance,Basic,LinkedIn,49.31,211.2,41,7,0
CUST-00426,SMB,Technology,Pro,Paid Ads,223.45,921.49,28,2,0
CUST-00427,SMB,E-commerce,Basic,LinkedIn,45.25,135.1,29,3,0
CUST-00428,Mid-Market,Education,Pro,Referral,212.97,491.46,36,4,0
CUST-00429,Startup,E-commerce,Pro,Paid Ads,204.72,572.1,11,2,1
CUST-00430,Startup,Real Estate,Basic,Organic Search,44.36,106.16,21,1,0
CUST-00431,Startup,Healthcare,Enterprise,LinkedIn,969.82,2797.15,54,2,0
CUST-00432,Mid-Market,Education,Pro,Direct Sales,196.1,546.23,38,6,1
CUST-00433,SMB,Healthcare,Pro,Paid Ads,185.78,726.98,26,3,0
CUST-00434,Startup,Technology,Basic,Organic Search,53.38,259.61,18,0,0
CUST-00435,Startup,Real Estate,Pro,Direct Sales,193.57,785.36,4,1,0
CUST-00436,SMB,Technology,Pro,Organic Search,195.67,935.29,44,5,0
CUST-00437,Startup,Real Estate,Basic,LinkedIn,57.3,249.39,41,2,0
CUST-00438,Mid-Market,Healthcare,Basic,Direct Sales,50.97,213.24,15,2,0
CUST-00439,SMB,Healthcare,Basic,LinkedIn,49.86,161.66,23,2,1
CUST-00440,Startup,Healthcare,Pro,Direct Sales,222.32,661.26,41,4,0
CUST-00441,Startup,Real Estate,Basic,Paid Ads,57.47,260.85,6,1,1
CUST-00442,Enterprise,Finance,Pro,Referral,180.59,851.69,43,2,0
CUST-00443,Startup,Healthcare,Basic,Referral,50.69,170.1,7,2,0
CUST-00444,Startup,Technology,Pro,Organic Search,215.56,436.98,57,5,0
CUST-00445,Mid-Market,Education,Basic,Direct Sales,48.78,213.54,46,6,0
CUST-00446,Enterprise,Real Estate,Basic,LinkedIn,55.45,158.32,48,4,0
CUST-00447,Enterprise,Technology,Pro,Paid Ads,237.1,481.23,15,3,1
CUST-00448,Mid-Market,E-commerce,Basic,Paid Ads,57.97,255.94,52,8,1
CUST-00449,Startup,E-commerce,Basic,Paid Ads,48.01,170.54,9,1,0
CUST-00450,Startup,Education,Basic,Referral,47.43,192.36,51,8,0
CUST-00451,Mid-Market,Finance,Pro,LinkedIn,236.26,1120.83,30,3,0
CUST-00452,SMB,Healthcare,Enterprise,Paid Ads,1036.55,3755.96,44,3,0
CUST-00453,SMB,Real Estate,Pro,Paid Ads,191.54,672.23,43,4,0
CUST-00454,Enterprise,Technology,Basic,Organic Search,54.49,156.49,28,3,0
CUST-00455,Startup,Healthcare,Basic,Direct Sales,48.28,140.76,30,4,0
CUST-00456,SMB,Technology,Pro,Direct Sales,195.05,856.2,8,1,0
CUST-00457,Startup,Real Estate,Pro,Direct Sales,231.59,775.15,35,4,0
CUST-00458,SMB,E-commerce,Basic,Organic Search,46.49,115.79,51,5,1
CUST-00459,Startup,Healthcare,Basic,Referral,45.05,102.88,35,4,0
CUST-00460,Startup,Education,Basic,Organic Search,48.06,164.31,57,2,0
CUST-00461,Startup,Finance,Pro,Paid Ads,215.33,731.02,26,3,1
CUST-00462,SMB,Education,Basic,LinkedIn,45.91,181.82,30,3,0
CUST-00463,SMB,Finance,Pro,Paid Ads,207.25,707.39,35,6,0
CUST-00464,SMB,Technology,Basic,Paid Ads,53.32,129.59,38,4,0
CUST-00465,Enterprise,Healthcare,Basic,LinkedIn,56.58,199.35,11,1,0
CUST-00466,Startup,Healthcare,Basic,Direct Sales,47.48,224.12,20,2,0
CUST-00467,Startup,Finance,Basic,Organic Search,56.11,139.06,46,5,0
CUST-00468,Mid-Market,E-commerce,Basic,Referral,47.55,193.49,31,2,0
CUST-00469,Startup,Real Estate,Basic,Paid Ads,54.05,204.39,34,3,0
CUST-00470,Enterprise,Education,Basic,Paid Ads,50.43,214.11,12,1,0
CUST-00471,Startup,Technology,Basic,Referral,45.79,112.27,48,6,1
CUST-00472,Enterprise,Education,Basic,Organic Search,54.6,263.43,28,2,0
CUST-00473,Startup,Education,Enterprise,Paid Ads,964.36,3725.23,3,0,0
CUST-00474,Mid-Market,Technology,Pro,Referral,189.64,861.2,53,10,0
CUST-00475,SMB,Technology,Pro,Paid Ads,200.49,549.31,48,4,1
CUST-00476,Enterprise,Healthcare,Basic,Direct Sales,53.7,226.52,42,4,0
CUST-00477,Startup,Education,Basic,Direct Sales,47.54,206.47,52,8,0
CUST-00478,SMB,Real Estate,Basic,Paid Ads,46.8,149.4,5,1,0
CUST-00479,Enterprise,Real Estate,Pro,Paid Ads,179.69,566.36,13,3,1
CUST-00480,SMB,Finance,Basic,Direct Sales,51.03,202.76,12,1,1
CUST-00481,SMB,Technology,Basic,Paid Ads,50.4,114.92,59,4,0
CUST-00482,SMB,Healthcare,Pro,Organic Search,193.06,812.18,1,0,0
CUST-00483,SMB,Real Estate,Basic,Organic Search,44.89,95.56,52,12,0
CUST-00484,SMB,E-commerce,Basic,LinkedIn,50.41,129.64,43,7,0
CUST-00485,SMB,Healthcare,Basic,Organic Search,55.69,222.34,58,2,1
CUST-00486,Enterprise,Healthcare,Pro,Paid Ads,221.8,509.02,19,3,0
CUST-00487,Startup,Real Estate,Pro,Paid Ads,230.49,1132.98,29,4,0
CUST-00488,Startup,E-commerce,Basic,Referral,44.24,203.73,47,2,0
CUST-00489,Enterprise,Finance,Basic,Organic Search,58.31,226.18,50,5,1
CUST-00490,Mid-Market,Real Estate,Pro,Direct Sales,199.48,889.12,48,2,0
CUST-00491,SMB,E-commerce,Basic,Direct Sales,58.66,273.52,39,3,0
CUST-00492,SMB,Healthcare,Pro,LinkedIn,194.18,539.51,42,8,0
CUST-00493,Startup,E-commerce,Pro,Referral,207.25,942.62,25,2,0
CUST-00494,Startup,Healthcare,Basic,Direct Sales,49.3,127.41,16,0,0
CUST-00495,SMB,Real Estate,Basic,LinkedIn,49.33,159.83,17,0,1
CUST-00496,Startup,Technology,Pro,Organic Search,229.38,842.92,28,5,0
CUST-00497,SMB,Real Estate,Basic,Referral,55.07,228.08,39,6,0
CUST-00498,Startup,Education,Basic,Referral,58.68,122.67,43,2,1
CUST-00499,Enterprise,Education,Pro,Paid Ads,215.73,619.47,49,3,0
CUST-00500,Enterprise,Education,Basic,Organic Search,50.91,194.76,5,0,0
CUST-00501,SMB,Real Estate,Basic,Referral,45.42,139.54,1,0,0
CUST-00502,SMB,Finance,Basic,LinkedIn,58.75,254.1,3,0,1
CUST-00503,Startup,Real Estate,Pro,Direct Sales,212.03,838.57,48,3,0
CUST-00504,Mid-Market,Technology,Basic,Organic Search,54.4,147.05,24,2,0
CUST-00505,SMB,E-commerce,Enterprise,Organic Search,1021.0,2488.98,29,3,0
CUST-00506,Startup,Real Estate,Pro,Referral,211.8,823.3,15,1,0
CUST-00507,Enterprise,Real Estate,Basic,Referral,57.96,194.25,4,1,0
CUST-00508,Mid-Market,Healthcare,Basic,Referral,46.55,116.69,44,7,1
CUST-00509,Enterprise,Healthcare,Basic,LinkedIn,48.4,144.19,1,0,0
CUST-00510,SMB,Healthcare,Pro,Paid Ads,188.18,547.44,49,9,0
CUST-00511,SMB,Real Estate,Pro,Referral,226.4,526.24,56,5,0
CUST-00512,SMB,Finance,Pro,Paid Ads,182.8,665.52,15,0,0
CUST-00513,Enterprise,E-commerce,Basic,Paid Ads,45.3,194.38,24,1,0
CUST-00514,Mid-Market,E-commerce,Pro,Organic Search,196.92,733.8,52,3,0
CUST-00515,Startup,Technology,Basic,Direct Sales,51.66,231.38,31,5,0
CUST-00516,Startup,Finance,Pro,Direct Sales,203.35,484.52,20,2,0
CUST-00517,Startup,Finance,Pro,LinkedIn,181.78,601.12,10,1,0
CUST-00518,Mid-Market,E-commerce,Basic,LinkedIn,58.18,222.73,11,1,0
CUST-00519,Enterprise,Education,Basic,Direct Sales,58.11,234.07,18,2,0
CUST-00520,Startup,Healthcare,Pro,Direct Sales,195.78,800.22,34,2,0
CUST-00521,SMB,Healthcare,Pro,Organic Search,222.77,932.71,28,1,0
CUST-00522,Startup,E-commerce,Basic,Organic Search,52.61,208.04,38,2,0
CUST-00523,Enterprise,Finance,Basic,Direct Sales,47.59,108.63,16,0,0
CUST-00524,Mid-Market,Technology,Pro,Referral,194.75,795.73,24,1,0
CUST-00525,Mid-Market,Education,Basic,Referral,51.32,214.23,39,7,0
CUST-00526,SMB,E-commerce,Basic,Organic Search,50.26,250.32,55,3,0
CUST-00527,SMB,Healthcare,Basic,Paid Ads,48.38,197.39,51,7,0
CUST-00528,Startup,Real Estate,Basic,Direct Sales,55.97,227.27,12,2,0
CUST-00529,Startup,Finance,Pro,LinkedIn,207.84,736.68,50,7,0
CUST-00530,Mid-Market,Real Estate,Enterprise,Referral,1095.36,5042.78,42,3,0
CUST-00531,Mid-Market,Technology,Pro,Paid Ads,190.4,950.19,7,0,0
CUST-00532,Enterprise,E-commerce,Basic,Referral,51.94,225.27,36,5,1
CUST-00533,Enterprise,Healthcare,Pro,Paid Ads,198.08,760.13,17,3,0
CUST-00534,SMB,Education,Basic,Direct Sales,51.84,115.96,49,7,0
CUST-00535,Mid-Market,Real Estate,Basic,Direct Sales,55.58,232.34,4,0,0
CUST-00536,Enterprise,Education,Enterprise,Direct Sales,1129.54,4660.13,53,4,0
CUST-00537,Mid-Market,Technology,Basic,Organic Search,49.31,213.35,37,5,1
CUST-00538,Startup,Healthcare,Enterprise,Paid Ads,1107.17,2628.05,33,4,0
CUST-00539,SMB,Real Estate,Basic,LinkedIn,57.94,229.51,19,0,0
CUST-00540,Startup,Technology,Pro,LinkedIn,216.45,624.93,54,6,1
CUST-00541,Enterprise,Education,Basic,Direct Sales,46.28,198.12,26,5,0
CUST-00542,SMB,Education,Basic,LinkedIn,54.09,147.19,55,6,0
CUST-00543,Startup,Real Estate,Basic,Referral,45.64,184.93,11,1,0
CUST-00544,SMB,Healthcare,Pro,Paid Ads,231.16,666.89,31,2,0
CUST-00545,SMB,Education,Pro,Paid Ads,209.94,425.54,1,0,0
CUST-00546,Startup,E-commerce,Pro,Paid Ads,202.09,788.17,40,2,1
CUST-00547,Startup,Technology,Pro,Referral,182.5,427.01,36,3,1
CUST-00548,SMB,Real Estate,Pro,Organic Search,201.83,802.85,29,5,0
CUST-00549,SMB,Finance,Basic,Referral,57.38,274.09,25,1,0
CUST-00550,Mid-Market,Finance,Basic,Paid Ads,44.41,217.95,59,4,0
CUST-00551,SMB,Healthcare,Pro,Paid Ads,207.44,561.7,59,5,0
CUST-00552,Mid-Market,E-commerce,Pro,Paid Ads,234.69,1039.15,54,3,0
CUST-00553,SMB,Education,Pro,LinkedIn,202.67,620.3,47,8,0
CUST-00554,SMB,Finance,Basic,Organic Search,50.39,236.9,49,3,0
CUST-00555,Mid-Market,Healthcare,Basic,Referral,52.6,229.47,18,1,0
CUST-00556,SMB,Technology,Enterprise,Paid Ads,1037.84,2305.84,3,0,0
CUST-00557,Startup,E-commerce,Pro,Direct Sales,189.17,609.39,18,2,0
CUST-00558,Startup,E-commerce,Basic,Organic Search,44.37,133.64,58,1,0
CUST-00559,Mid-Market,Healthcare,Pro,Direct Sales,215.51,938.66,7,1,0
CUST-00560,SMB,Healthcare,Enterprise,Organic Search,1175.07,3796.48,28,5,0
CUST-00561,SMB,Education,Basic,Paid Ads,45.66,185.09,17,2,0
CUST-00562,Startup,Healthcare,Pro,Organic Search,191.69,729.82,25,1,1
CUST-00563,Startup,Education,Enterprise,Organic Search,1010.06,4976.48,18,1,0
CUST-00564,Startup,Education,Enterprise,Paid Ads,1141.48,5494.35,52,12,1
CUST-00565,Startup,Real Estate,Enterprise,Direct Sales,979.8,3216.78,40,2,0
CUST-00566,SMB,E-commerce,Pro,Direct Sales,231.76,966.61,43,5,0
CUST-00567,Startup,Technology,Basic,LinkedIn,44.91,201.57,3,0,0
CUST-00568,SMB,E-commerce,Basic,Direct Sales,57.93,272.08,25,2,0
CUST-00569,Enterprise,E-commerce,Basic,Direct Sales,52.34,115.38,7,2,0
CUST-00570,Startup,Real Estate,Basic,Organic Search,53.78,156.3,47,11,0
CUST-00571,SMB,Education,Basic,LinkedIn,49.51,146.58,10,0,0
CUST-00572,Mid-Market,Education,Basic,Paid Ads,55.6,183.67,44,3,0
CUST-00573,Startup,Healthcare,Basic,Paid Ads,46.55,116.74,44,5,1
CUST-00574,SMB,Real Estate,Basic,Referral,44.82,156.36,51,4,1
CUST-00575,Mid-Market,Healthcare,Pro,LinkedIn,202.71,808.74,19,3,0
CUST-00576,Enterprise,Real Estate,Basic,Organic Search,56.65,197.83,15,1,1
CUST-00577,Startup,Healthcare,Pro,Referral,224.17,896.09,21,1,0
CUST-00578,Enterprise,Finance,Pro,Referral,209.97,461.79,21,1,0
CUST-00579,SMB,E-commerce,Basic,Paid Ads,52.51,243.01,58,10,1
CUST-00580,Startup,E-commerce,Enterprise,Direct Sales,938.03,4518.69,37,1,0
CUST-00581,SMB,Technology,Pro,Organic Search,229.29,883.62,28,5,0
CUST-00582,Enterprise,Education,Basic,LinkedIn,55.67,258.54,45,6,1
CUST-00583,SMB,Technology,Basic,Referral,53.75,128.7,32,2,0
CUST-00584,Startup,Finance,Basic,Organic Search,50.95,223.79,57,2,0
CUST-00585,SMB,Technology,Basic,Paid Ads,58.28,137.39,41,3,0
CUST-00586,Startup,E-commerce,Basic,Referral,57.02,183.83,54,10,0
CUST-00587,Startup,Education,Pro,Referral,217.57,646.5,27,4,0
CUST-00588,Startup,Finance,Enterprise,Paid Ads,1010.53,3796.33,59,10,0
CUST-00589,Startup,E-commerce,Pro,Paid Ads,216.0,627.38,23,2,0
CUST-00590,Startup,Healthcare,Basic,Paid Ads,52.56,205.61,10,0,1
CUST-00591,Startup,Real Estate,Basic,Organic Search,49.9,154.8,40,5,0
CUST-00592,SMB,Finance,Basic,Organic Search,48.61,222.75,41,5,1
CUST-00593,Startup,Education,Basic,Organic Search,50.08,195.39,6,0,0
CUST-00594,Startup,Technology,Basic,Direct Sales,52.54,139.02,24,4,1
CUST-00595,Mid-Market,Technology,Pro,Referral,204.66,615.7,18,1,0
CUST-00596,SMB,Finance,Basic,Organic Search,47.97,217.89,10,3,0
CUST-00597,SMB,Education,Pro,Direct Sales,224.53,709.39,56,2,0
CUST-00598,Startup,Finance,Basic,Referral,51.91,187.26,15,1,0
CUST-00599,Startup,Education,Enterprise,Organic Search,919.38,3628.63,45,4,0
CUST-00600,Startup,Technology,Pro,Paid Ads,201.09,612.0,43,3,0
CUST-00601,Startup,E-commerce,Pro,LinkedIn,231.93,668.41,34,5,1
CUST-00602,Startup,Healthcare,Basic,Organic Search,55.2,189.1,8,0,0
CUST-00603,Startup,E-commerce,Enterprise,LinkedIn,995.98,2634.01,50,3,0
CUST-00604,Startup,Healthcare,Pro,Organic Search,235.11,670.68,35,3,0
CUST-00605,Startup,Technology,Pro,Paid Ads,183.67,401.55,55,5,0
CUST-00606,SMB,E-commerce,Pro,LinkedIn,236.49,688.64,27,2,0
CUST-00607,Startup,E-commerce,Pro,Direct Sales,193.77,573.97,25,2,1
CUST-00608,Startup,Finance,Basic,Paid Ads,44.23,216.09,3,0,1
CUST-00609,SMB,Real Estate,Pro,LinkedIn,205.0,772.68,21,1,1
CUST-00610,SMB,Technology,Pro,LinkedIn,200.53,874.74,57,5,1
CUST-00611,Startup,Education,Basic,Paid Ads,52.02,111.12,39,1,1
CUST-00612,Mid-Market,Technology,Basic,Paid Ads,55.81,129.46,32,6,1
CUST-00613,SMB,Education,Basic,Paid Ads,56.48,250.98,50,5,1
CUST-00614,Startup,Education,Pro,Referral,203.05,785.94,53,3,1
CUST-00615,Mid-Market,Healthcare,Basic,Direct Sales,50.42,129.73,21,2,0
CUST-00616,Enterprise,Education,Basic,Organic Search,46.28,148.76,9,2,0
CUST-00617,Startup,Education,Basic,LinkedIn,44.8,162.0,50,6,0
CUST-00618,Startup,Finance,Pro,Organic Search,217.38,984.91,1,0,0
CUST-00619,Mid-Market,E-commerce,Basic,Paid Ads,45.05,98.26,4,0,0
CUST-00620,SMB,Technology,Pro,Direct Sales,222.91,844.87,4,0,0
CUST-00621,Startup,Technology,Basic,Direct Sales,52.02,215.94,49,3,1
CUST-00622,Startup,Education,Pro,Referral,190.96,942.13,26,3,0
CUST-00623,Startup,Real Estate,Enterprise,Paid Ads,1060.8,4690.31,55,1,0
CUST-00624,SMB,Technology,Basic,LinkedIn,46.79,132.35,34,3,1
CUST-00625,SMB,Education,Basic,Referral,50.55,208.71,27,6,0
CUST-00626,Startup,Healthcare,Pro,Paid Ads,226.83,973.06,15,1,0
CUST-00627,SMB,Healthcare,Basic,Referral,50.89,213.19,45,2,1
CUST-00628,SMB,Healthcare,Basic,Organic Search,46.29,206.47,32,3,0
CUST-00629,Startup,Education,Pro,Paid Ads,222.31,1047.34,41,0,0
CUST-00630,Startup,Finance,Enterprise,LinkedIn,955.07,2192.16,7,0,0
CUST-00631,SMB,Real Estate,Pro,LinkedIn,223.19,516.53,44,5,1
CUST-00632,Mid-Market,Education,Basic,Paid Ads,51.15,224.51,44,6,0
CUST-00633,SMB,Finance,Basic,Referral,50.77,139.98,14,1,0
CUST-00634,SMB,Finance,Basic,Direct Sales,56.62,123.18,23,2,1
CUST-00635,Startup,Technology,Pro,Paid Ads,221.4,709.3,47,7,1
CUST-00636,SMB,Education,Pro,LinkedIn,181.06,807.46,1,0,0
CUST-00637,SMB,Education,Enterprise,Organic Search,987.86,2350.81,32,6,1
CUST-00638,Startup,Finance,Basic,LinkedIn,56.9,228.48,41,2,1
CUST-00639,Startup,Finance,Pro,Direct Sales,180.19,362.33,26,3,0
CUST-00640,Startup,Finance,Basic,LinkedIn,52.12,121.4,48,7,0
CUST-00641,Startup,Technology,Basic,Direct Sales,54.8,167.28,9,1,0
CUST-00642,Startup,Education,Pro,Paid Ads,216.22,486.67,16,1,0
CUST-00643,Startup,Finance,Basic,LinkedIn,55.28,250.84,31,3,1
CUST-00644,Startup,Healthcare,Pro,Referral,222.42,1021.4,2,0,0
CUST-00645,Startup,Education,Pro,Referral,220.41,940.43,32,6,0
CUST-00646,Mid-Market,Technology,Enterprise,LinkedIn,1145.32,3123.79,10,2,0
CUST-00647,SMB,Healthcare,Pro,LinkedIn,217.65,776.95,25,2,0
CUST-00648,SMB,E-commerce,Pro,Organic Search,203.12,518.48,18,1,0
CUST-00649,Mid-Market,Education,Pro,LinkedIn,207.27,589.44,45,4,0
CUST-00650,SMB,E-commerce,Basic,Organic Search,54.64,193.86,34,4,1
CUST-00651,Startup,Finance,Basic,Organic Search,56.98,239.6,29,2,1
CUST-00652,SMB,Technology,Pro,Organic Search,195.35,446.17,45,7,0
CUST-00653,SMB,Finance,Pro,Organic Search,199.52,576.63,24,2,1
CUST-00654,SMB,Technology,Pro,Paid Ads,234.67,1121.69,3,0,0
CUST-00655,SMB,Real Estate,Basic,Referral,52.6,172.92,15,1,0
CUST-00656,Startup,Finance,Basic,Organic Search,46.73,225.08,3,0,0
CUST-00657,Startup,E-commerce,Basic,Referral,53.86,267.91,55,8,1
CUST-00658,Startup,Technology,Pro,Organic Search,238.25,852.93,31,3,0
CUST-00659,SMB,Finance,Pro,Referral,228.26,653.77,10,4,0
CUST-00660,SMB,Education,Pro,LinkedIn,223.62,977.74,38,2,0
CUST-00661,Startup,Technology,Basic,LinkedIn,47.16,116.86,55,6,0
CUST-00662,Enterprise,Technology,Basic,Referral,56.98,157.04,22,3,0
CUST-00663,SMB,Finance,Pro,Organic Search,210.49,916.61,14,1,0
CUST-00664,Startup,Real Estate,Pro,Paid Ads,232.19,766.44,9,0,0
CUST-00665,Startup,Finance,Basic,Referral,48.95,127.5,18,1,0
CUST-00666,Startup,E-commerce,Pro,Direct Sales,182.8,722.68,8,0,0
CUST-00667,Startup,E-commerce,Basic,Paid Ads,51.1,214.53,59,4,1
CUST-00668,Startup,Technology,Pro,Direct Sales,195.21,463.67,38,2,1
CUST-00669,Startup,Technology,Pro,Referral,221.8,627.9,15,1,0
CUST-00670,Startup,Finance,Pro,Organic Search,236.24,629.3,46,2,0
CUST-00671,Startup,E-commerce,Pro,Direct Sales,220.35,691.8,15,0,0
CUST-00672,Mid-Market,E-commerce,Basic,Referral,57.14,245.15,52,8,0
CUST-00673,Startup,Real Estate,Pro,Paid Ads,206.15,853.69,6,0,1
CUST-00674,SMB,Education,Pro,Organic Search,225.17,897.88,54,6,1
CUST-00675,SMB,Real Estate,Pro,Direct Sales,229.43,463.19,12,2,1
